train_rl2,test_rl2,test_matrl2
0.9619289779663086,0.933155757188797,10.850873947143555
0.9043176245689392,0.869635933637619,5.123154640197754
0.832482659816742,0.7890903294086457,2.8290388584136963
0.7459380853176117,0.6946255207061768,1.685513973236084
0.6570647192001343,0.610845935344696,1.1361441612243652
0.5900682336091996,0.5595668941736222,0.9074559807777405
0.5523099416494369,0.5257873266935349,0.8334522843360901
0.5139491593837738,0.4936241567134857,0.7861835956573486
0.48819066882133483,0.4636345118284225,0.7602114677429199
0.4585838878154755,0.4356119066476822,0.7430182099342346
0.43322840631008147,0.40902253091335294,0.7230000495910645
0.4063037979602814,0.38313273191452024,0.7122666835784912
0.3805433243513107,0.3586571216583252,0.7056651711463928
0.35300988346338275,0.33324688076972964,0.6925814151763916
0.3297435051202774,0.3070727825164795,0.679802656173706
0.3012141525745392,0.2814826011657715,0.6629770994186401
0.2795260602235794,0.2581345722079277,0.650432288646698
0.25489638149738314,0.24072041362524033,0.6424649357795715
0.2350778964161873,0.22605265974998473,0.627947986125946
0.22446509331464767,0.21355878412723542,0.6177588701248169
0.21264145851135255,0.20186543911695481,0.6104999780654907
0.19986325830221177,0.19075146615505217,0.6055024266242981
0.18952965289354323,0.18038423657417296,0.6022747159004211
0.17831100434064864,0.16952496767044067,0.5960353016853333
0.169679054915905,0.15986720770597457,0.590779721736908
0.15835193261504174,0.14966218993067743,0.5877611637115479
0.1495085698366165,0.13963906690478325,0.5833591818809509
0.1397693547606468,0.13056292608380318,0.5759032964706421
0.12866376101970672,0.12172508239746094,0.5711764097213745
0.12062315508723259,0.11285659074783325,0.5681753158569336
0.11038584932684899,0.10523872300982476,0.5642451643943787
0.10358241170644761,0.09817012026906013,0.562916100025177
0.0970187959074974,0.09156663119792938,0.5608134269714355
0.08905551090836525,0.08559926524758339,0.5563734173774719
0.08482895106077194,0.08057787828147411,0.5525460243225098
0.0787009660154581,0.07624932825565338,0.5485798716545105
0.07360030747950078,0.07228525020182133,0.5499175190925598
0.07121399596333504,0.06872668452560901,0.5470747351646423
0.06668447375297547,0.06550653614103794,0.5442665815353394
0.06268502332270146,0.06268668361008167,0.5431336164474487
0.060631568133831026,0.059836241975426675,0.5421298146247864
0.0598751425743103,0.057227350771427155,0.5437732934951782
0.055287440121173856,0.05457237362861633,0.5424864888191223
0.05401496455073357,0.05231305435299873,0.5413467884063721
0.051350956074893477,0.05025917924940586,0.5398841500282288
0.04984987773001194,0.048151908069849016,0.5398000478744507
0.04749689497053623,0.04596628174185753,0.5391513109207153
0.0448562952503562,0.04452955760061741,0.5421480536460876
0.04317138828337193,0.0424383919686079,0.5390428900718689
0.04170641154050827,0.040744381584227087,0.5383481979370117
0.04018198367208242,0.039027904905378816,0.5398374199867249
0.03758843772113323,0.03746648170053959,0.53876793384552
0.036479432843625544,0.036234529316425325,0.5391677021980286
0.03593349952250719,0.03521441873162985,0.5365185737609863
0.03460018217563629,0.03358229976147413,0.5376455187797546
0.03342936389148235,0.03252625055611134,0.5376178622245789
0.03249302830547094,0.03161878492683172,0.5378652811050415
0.030688000209629536,0.030769899114966394,0.5390245914459229
0.030642752088606357,0.02973343413323164,0.5388129949569702
0.02994120828807354,0.028771115094423295,0.5377252101898193
0.02872945189476013,0.028142655827105047,0.5370728969573975
0.02792949978262186,0.027162886783480646,0.5384023785591125
0.026816878579556943,0.02694796584546566,0.5395800471305847
0.02642037283629179,0.0257558299228549,0.5379214286804199
0.02624421812593937,0.02503624763339758,0.5387430787086487
0.024423155449330807,0.024384459480643272,0.538219153881073
0.02408008083701134,0.02378588169813156,0.5374433994293213
0.023588171750307082,0.023076754808425904,0.5378022193908691
0.023301476649940013,0.0225453432649374,0.5379806756973267
0.02230241134762764,0.022110995650291444,0.5372076630592346
0.021807292215526103,0.021480407752096652,0.5372577905654907
0.02136111069470644,0.021018629893660545,0.538806140422821
0.020849333610385656,0.020365272276103498,0.5387612581253052
0.019944022316485642,0.019994324911385773,0.539277195930481
0.01986974185332656,0.01941139008849859,0.5377523899078369
0.019794861674308776,0.01985008576884866,0.5400993824005127
0.019208603464066984,0.018528421875089407,0.5383872389793396
0.01834076492115855,0.01821878869086504,0.5400264859199524
0.017909068316221237,0.017597809340804814,0.539069652557373
0.017508348878473044,0.017242870666086672,0.5389986634254456
0.01712431067600846,0.01703126709908247,0.5403659343719482
0.016236032228916883,0.016723417956382037,0.5388782024383545
0.016459639947861433,0.01597817912697792,0.5401774644851685
0.016347979269921778,0.01592450272291899,0.5394746661186218
0.015535900089889764,0.015280730742961168,0.5406027436256409
0.01535521287471056,0.015123981051146984,0.5406642556190491
0.014700056817382574,0.014656088780611753,0.5395689606666565
0.014342120289802552,0.014432322047650815,0.5404474139213562
0.014097783491015434,0.013957556057721376,0.5408201217651367
0.014116671569645405,0.014207553956657648,0.5404427647590637
0.013762960489839316,0.01369552118703723,0.5425902009010315
0.013229521792382001,0.0132241889834404,0.5419607162475586
0.013190665896981955,0.012988993246108294,0.5413352251052856
0.01254861630499363,0.01313469959422946,0.5413966774940491
0.012596952188760042,0.012510775402188302,0.5414711833000183
0.012559631895273924,0.012141228094696999,0.5420962572097778
0.01213630212470889,0.012220530584454537,0.5421180129051208
0.012159937471151351,0.011690294928848743,0.5430392622947693
0.011538422666490078,0.011487844213843346,0.5434620380401611
0.011642739493399858,0.011254636384546757,0.5433118939399719
0.011328341867774726,0.011031113006174565,0.5434735417366028
0.011029548477381468,0.010966044757515192,0.5432925224304199
0.01094220713712275,0.010648343991488219,0.5452880859375
0.010451339371502399,0.010443925205618144,0.5441262125968933
0.010513312574476004,0.010318894311785698,0.5441009402275085
0.010022456794977187,0.01022493289783597,0.5451446771621704
0.010158475982025265,0.009991265833377838,0.5465666651725769
0.010062099657952786,0.010023191897198558,0.545598030090332
0.009822032237425447,0.009673999808728694,0.5465683937072754
0.009619111102074385,0.009522430645301939,0.545742928981781
0.009249873477965593,0.009640809614211321,0.5465782880783081
0.009647583523765206,0.009260578453540802,0.5475490093231201
0.009099279064685106,0.009306429512798786,0.5475853085517883
0.00912068718113005,0.009044537879526615,0.5473137497901917
0.009041197607293725,0.008965555764734744,0.547716498374939
0.008857469232752919,0.008894954109564424,0.5471683740615845
0.00890392141416669,0.008821138320490718,0.5482469797134399
0.008657673010602593,0.008595308428630233,0.547904372215271
0.00858418621122837,0.008428329275920987,0.5490908622741699
0.008502960447221994,0.008392249699681997,0.5484344363212585
0.008257220052182674,0.008424276346340775,0.5502163767814636
