train_rl2,test_rl2,test_matrl2
0.7377406054735184,0.5264721965789795,0.409830242395401
0.3879748812317848,0.3326780381053686,0.2044360339641571
0.2578358194231987,0.21531819492578508,0.1364297866821289
0.19103447377681732,0.16606575428508222,0.11638765037059784
0.14107787102460861,0.1221614483371377,0.07463817298412323
0.11939508393406868,0.14906122379004955,0.10697751492261887
0.1127183285355568,0.1185221135802567,0.08536507934331894
0.07780976183712482,0.0733646004088223,0.04732198640704155
0.0853086319565773,0.059421702101826665,0.03647928684949875
0.0575178299844265,0.05217987379990518,0.03281588852405548
0.050548148527741435,0.05378526711836457,0.034664202481508255
0.042368026860058305,0.05443700942210853,0.04152851924300194
0.04197018675506115,0.04241035529877991,0.03487231582403183
0.04385347627103329,0.0666055843885988,0.047110218554735184
0.049480237886309626,0.056167341228574516,0.043233416974544525
0.05005501214414835,0.043984600631520154,0.032128043472766876
0.03885323654860258,0.06237430078908801,0.046370893716812134
0.04380302542820573,0.02401087279431522,0.017507420852780342
0.03164713021367788,0.022962287892587484,0.01725233905017376
0.027321274317801,0.024912874049041422,0.01803676411509514
0.03397015267983079,0.04169380635023117,0.03705824166536331
0.03836563412100077,0.05315789916552603,0.03960287570953369
0.03759700179100037,0.04560065964702517,0.03928179293870926
0.029106253907084465,0.020140013203490525,0.016550669446587563
0.02856637576594949,0.015353424330241979,0.013191421516239643
0.033985235523432494,0.03507631729822606,0.02463974617421627
0.026431054212152957,0.023419241956435143,0.01803395338356495
0.03097707614302635,0.02251370861195028,0.016324549913406372
0.027548461463302375,0.02233291680342518,0.016577642410993576
0.026019898857921362,0.01917275238316506,0.015979986637830734
0.02542273921892047,0.01566026464337483,0.012630519457161427
0.02176524117588997,0.01565437547978945,0.012280121445655823
0.037082153409719466,0.07811240453273058,0.06977268308401108
0.030448910277336837,0.036539221489802,0.03130081295967102
0.02017063582316041,0.023630094688851386,0.018429847434163094
0.024503345899283886,0.023006128491833807,0.020829137414693832
0.020898042973130943,0.04042829443933442,0.027146855369210243
0.025716712325811387,0.01648528394289315,0.013028913177549839
0.018052555937319994,0.022160564241930844,0.020798172801733017
0.0294513625651598,0.030474474988877773,0.027446238324046135
0.033434732202440504,0.05844138484448194,0.05396431311964989
0.03529832277446985,0.027625226718373596,0.018791358917951584
0.023895715065300464,0.0399319437588565,0.029835175722837448
0.023197213411331175,0.02162800565129146,0.0160196665674448
