train_rl2,test_rl2,test_matrl2
0.6620073562860489,0.5015881896018982,0.4708547592163086
0.39127050697803495,0.3616736173629761,0.32329368591308594
0.32230399310588836,0.28507366180419924,0.29240545630455017
0.20985914066433906,0.17110635042190553,0.19112439453601837
0.15637926235795022,0.16339962929487228,0.1802821010351181
0.13756606876850128,0.13759583830833436,0.1810377687215805
0.12664122626185417,0.11692689508199691,0.18759246170520782
0.11439944371581078,0.10966200083494186,0.18275202810764313
0.11109528467059135,0.10513017550110818,0.17991821467876434
0.08643960572779179,0.08338167816400528,0.187003493309021
0.07758320860564709,0.07868624329566956,0.20125645399093628
0.08771304622292518,0.10345012694597244,0.20457452535629272
0.07622187316417695,0.07200013138353825,0.21043144166469574
0.07256285756826401,0.08264384195208549,0.22208406031131744
0.062437435910105706,0.05695277936756611,0.23207028210163116
0.05515952467918396,0.051946631819009784,0.2476988434791565
0.054538808017969134,0.05414791591465473,0.2524195611476898
0.06094920001924038,0.05350585021078587,0.2652928829193115
0.04835436102002859,0.035931712947785854,0.2626159191131592
0.04319931373000145,0.06587155312299728,0.30091947317123413
0.04750769715756178,0.06340443044900894,0.30086812376976013
0.053560278080403805,0.03763565476983786,0.29631876945495605
0.04969583384692669,0.03410960659384728,0.30237823724746704
0.03354311846196652,0.02558514606207609,0.3020433783531189
0.03282516319304705,0.05090731643140316,0.3191782832145691
0.03115028075873852,0.024980766326189043,0.323721706867218
0.027904737144708633,0.03462667893618345,0.33243608474731445
0.03127982627600431,0.03619801551103592,0.3402096629142761
0.03803000021725893,0.03348142951726914,0.3378325402736664
0.034781484603881835,0.031082564406096934,0.34934380650520325
0.04071288365870714,0.08613611683249474,0.3436516225337982
0.04453299563378096,0.05176185965538025,0.3559809625148773
0.031963373646140096,0.02211076859384775,0.3608347475528717
0.029605020731687547,0.03734604548662901,0.37428659200668335
0.028217451609671117,0.021694795601069926,0.37945637106895447
0.026004248056560753,0.02854085173457861,0.39291924238204956
0.03897603146731853,0.04087977856397629,0.3855861723423004
0.027516111228615046,0.03649895060807466,0.3879002034664154
0.027832782343029976,0.03218443784862757,0.39687487483024597
0.03191474460065365,0.047414563968777655,0.412148654460907
0.03858351781964302,0.03374522868543863,0.4006912112236023
0.028784475810825823,0.025944764725863934,0.4160231053829193
0.024797370284795762,0.024606087990105153,0.42601466178894043
0.022201621644198893,0.033435963280498984,0.44337302446365356
0.03350161213427782,0.03171204924583435,0.44121280312538147
0.026154113337397575,0.027607695385813712,0.44346365332603455
0.022997456397861243,0.022270787693560123,0.44879186153411865
0.026828954350203275,0.021226954646408558,0.451565146446228
0.034707221854478124,0.0319989450275898,0.4538363516330719
0.024888515826314687,0.03288768120110035,0.478119820356369
0.029129930678755044,0.028687728755176067,0.4805900454521179
0.027189280837774277,0.030644663982093333,0.4739326536655426
0.031888687908649446,0.026202407106757163,0.4832012951374054
0.021470109187066554,0.020530344918370247,0.4969395101070404
0.02472313243895769,0.02086110897362232,0.5103353261947632
0.017835033815354107,0.02064024843275547,0.5095294117927551
0.022331432439386845,0.029025746136903764,0.531303346157074
0.03326747581362724,0.051295459270477295,0.5324148535728455
0.03292989630252123,0.03145365621894598,0.5381004214286804
0.03046268569305539,0.022053532861173154,0.5359162092208862
0.020187011230736972,0.023379807732999323,0.5484086871147156
0.019628911074250938,0.016168042737990617,0.5460306406021118
0.021731559429317714,0.02142985872924328,0.5459872484207153
0.023809971958398818,0.020325851440429688,0.5576696991920471
0.02270544147118926,0.03400902897119522,0.5602937936782837
0.02588910099118948,0.026873825676739217,0.5759052634239197
0.020810448434203863,0.0351425277069211,0.5669811964035034
0.021309315878897905,0.020438277535140513,0.5808542370796204
0.01820547563955188,0.01914483979344368,0.5942349433898926
0.017637876346707344,0.02036626674234867,0.5987298488616943
0.023577643968164922,0.02382388897240162,0.605711817741394
0.03583444001153111,0.039501866698265074,0.5976001024246216
0.028318081460893155,0.023305969126522542,0.6159276962280273
0.026297276355326176,0.01923594009131193,0.6232530474662781
0.023208709675818683,0.016500648576766253,0.6347806453704834
0.019969374360516667,0.023070077411830425,0.6582373976707458
0.01864990694448352,0.01709529273211956,0.6617216467857361
0.019232615791261197,0.018382512126117946,0.6707822680473328
0.017476398032158613,0.016001218371093272,0.677289605140686
0.016210478842258454,0.017608847841620444,0.6807635426521301
0.018025542311370372,0.021328276209533214,0.6924647092819214
0.028898518178611995,0.01872138660401106,0.692226767539978
0.016997811812907458,0.025707402639091013,0.6999338865280151
0.019740214701741934,0.018001165892928838,0.7082105278968811
0.027071925681084394,0.016402802243828774,0.7064887881278992
0.02453630669042468,0.020985604822635652,0.7173932790756226
0.023324521221220494,0.019409185089170933,0.7171141505241394
0.019743275176733733,0.017759511806070806,0.7258540987968445
0.03474066006019712,0.0410859314724803,0.7303079962730408
0.023409392777830364,0.02161371000111103,0.7278670072555542
0.0228509758412838,0.015557077527046204,0.730757474899292
0.01747817107476294,0.02547527812421322,0.7362460494041443
0.023425038326531648,0.05171161033213138,0.7503491640090942
0.025623550321906805,0.02803422585129738,0.7363811135292053
0.01760165219195187,0.015325641259551048,0.7515866756439209
0.018541263956576584,0.015989704988896847,0.7590088844299316
0.01795865608379245,0.01985060889273882,0.7651447057723999
0.022722344435751437,0.02786089889705181,0.7635650038719177
0.022168858051300047,0.015679128654301166,0.7654111981391907
0.01939866492524743,0.01865327134728432,0.7655935883522034
0.01491723297163844,0.012726417556405068,0.7697360515594482
0.02180511279031634,0.014215610455721617,0.7689974308013916
0.017615447379648687,0.018486164417117833,0.7742711305618286
0.018828174294903875,0.01658553844317794,0.7794461250305176
0.018482267297804354,0.023002569936215876,0.7900697588920593
0.024761458337306978,0.01963152289390564,0.7915406227111816
0.015486967749893665,0.01673082448542118,0.7941941618919373
0.01889043962582946,0.017334553878754377,0.791542649269104
0.01806183034554124,0.023635718040168285,0.7978826761245728
0.018374133985489607,0.017374299000948668,0.8075110912322998
0.015513778068125247,0.016559591609984638,0.8059682846069336
0.02281742364168167,0.02646996546536684,0.8113769292831421
0.022342251390218736,0.014553896710276603,0.8143755793571472
0.01777455740608275,0.023126954212784767,0.8190904855728149
0.018337833452969788,0.019501934200525282,0.818682074546814
0.02366128820925951,0.028538582473993303,0.8167293667793274
0.022803868716582656,0.020628884062170984,0.8199133276939392
0.02009791975840926,0.019289130251854657,0.8250528573989868
0.020882181413471698,0.02217333558946848,0.8267903327941895
0.021467705704271794,0.01812531556934118,0.8307994604110718
0.017294462360441683,0.024743133597075938,0.8300527334213257
0.020172920469194652,0.020212216302752495,0.833903968334198
0.01713523829355836,0.018180953152477742,0.8327403664588928
0.01843094116076827,0.01934657245874405,0.8340749144554138
0.018264250829815865,0.026645039021968842,0.8373581171035767
0.01968885838985443,0.017975714523345232,0.843425989151001
0.02264645468443632,0.024200025573372842,0.8389939665794373
0.01968252031132579,0.02094010543078184,0.8461452126502991
0.029404988177120686,0.024789826944470406,0.8476318120956421
0.02234106482937932,0.019756169896572827,0.8545761704444885
0.024735816475003957,0.02419730108231306,0.8549011945724487
0.02391283931210637,0.018715563509613276,0.8603302240371704
0.01415165189653635,0.015846583247184753,0.8602256774902344
0.01570278838276863,0.018664804007858037,0.8630040287971497
0.01908453831449151,0.020200425945222377,0.8687637448310852
0.022134625371545553,0.018541147466748953,0.8700905442237854
0.02379664087668061,0.017030709143728017,0.8733760714530945
0.022638041749596594,0.020221551507711412,0.8793317675590515
0.015580995241180062,0.017495136335492135,0.8808623552322388
0.018392986189574002,0.024838241189718245,0.8863163590431213
0.021089473627507686,0.025709418393671513,0.8860180974006653
0.0238120436668396,0.037342093884944916,0.8913378119468689
0.01969905197620392,0.01668419586494565,0.8898436427116394
0.01696359697729349,0.01932217013090849,0.8936197757720947
0.01715387009084225,0.024035400710999966,0.8931427001953125
0.018199720354750752,0.018271781504154205,0.8948396444320679
0.017581999134272337,0.0226761432364583,0.8961482644081116
0.019244548622518776,0.021521445736289023,0.8979673981666565
0.020838680136948826,0.021678490005433558,0.9025335311889648
0.020207538492977618,0.023991931788623334,0.9036091566085815
0.026685831919312477,0.023620487190783024,0.9045183658599854
0.02594299327582121,0.020699936151504516,0.9068679213523865
0.020825794171541928,0.036715140007436274,0.9149337410926819
0.02682384917512536,0.026885038986802102,0.9110735058784485
0.022613124065101145,0.021183470264077187,0.9126423001289368
0.020634173471480607,0.031972837075591086,0.9131671786308289
0.02047767985612154,0.019233292900025845,0.916472315788269
0.020677860267460345,0.03881995715200901,0.9129835367202759
0.023690488412976263,0.02194713018834591,0.9180315136909485
0.017890878859907387,0.01980448765680194,0.9166333675384521
0.01713590305298567,0.021749760769307614,0.9188068509101868
0.021928993780165912,0.022179987654089926,0.9199104309082031
0.023120620120316744,0.029930612444877623,0.9240382313728333
0.020840192176401616,0.0201355860568583,0.9240828156471252
0.019287383276969196,0.021580527909100054,0.9259901642799377
0.021576929744333027,0.024771302193403243,0.9265990853309631
0.022751906272023916,0.028918520361185075,0.9227697849273682
0.019307240098714828,0.029063551872968673,0.9282631278038025
0.015937993004918098,0.020623441971838474,0.9249165654182434
0.021147899124771358,0.02189639024436474,0.9243611693382263
0.019655357729643583,0.025678060576319696,0.9260250329971313
0.019784246888011694,0.03351711500436068,0.922308623790741
0.025863375067710876,0.03202647417783737,0.9259000420570374
0.0246211844868958,0.035363619588315486,0.9268137216567993
0.01988157957792282,0.022421474754810333,0.9304403066635132
0.02023019291460514,0.020507054589688777,0.9295119643211365
0.02362491700798273,0.02233440540730953,0.9313167333602905
0.022109350208193063,0.029810030199587344,0.9345508813858032
0.024607604015618564,0.03702211156487465,0.9372717142105103
0.022586733419448137,0.020327948965132236,0.9348222613334656
0.021904743518680336,0.020982030592858792,0.9351950287818909
0.022129297237843275,0.03361137099564075,0.9382213950157166
0.020049803648144005,0.034499740973114965,0.9356544017791748
0.028838037326931954,0.02887102644890547,0.9361005425453186
0.023598917294293642,0.0249020516872406,0.9383524060249329
0.015247623026371003,0.021693395264446736,0.9375957250595093
0.0186625343747437,0.021265556663274766,0.938826858997345
0.020643207952380182,0.023134195432066917,0.9405571818351746
0.022314551174640655,0.021823161467909812,0.9425390958786011
0.021917085386812685,0.04109130445867777,0.9402556419372559
0.027511994764208795,0.02368186619132757,0.9427077770233154
0.019167343005537987,0.028764420934021474,0.9445690512657166
0.023262404687702656,0.028959709964692593,0.9443044662475586
0.02177276775240898,0.02635242510586977,0.9447240829467773
0.018111792951822282,0.021577337570488454,0.9425655603408813
0.024851907752454282,0.027905409410595893,0.9434933662414551
0.02387565843760967,0.024969197995960712,0.9424609541893005
0.024693666007369757,0.024955153465270996,0.9442243576049805
0.02213367719203234,0.02397606913000345,0.9446059465408325
0.018592435428872706,0.022028631530702114,0.9474472999572754
0.018821480367332697,0.027408265694975852,0.9471815824508667
0.02296944797039032,0.027080082334578037,0.949069082736969
0.0252509855479002,0.027620126120746137,0.9491764307022095
0.016660531396046282,0.02314064875245094,0.949932873249054
0.019383082631975412,0.024188215658068658,0.9489176869392395
0.02124717816710472,0.026886705309152603,0.9496919512748718
0.02019038926810026,0.022395476698875427,0.9485934972763062
0.02165892081335187,0.023614348098635673,0.9472814202308655
0.02041531927883625,0.02618542555719614,0.9456584453582764
0.02094301326200366,0.02793881483376026,0.9481885433197021
0.017423133924603464,0.024829971604049206,0.9501848816871643
0.020958655718713998,0.023909226059913635,0.9502936601638794
0.024606865644454957,0.024826748855412008,0.9507842659950256
0.020600439738482235,0.025198684819042683,0.9512421488761902
0.02317499542608857,0.024743884988129138,0.9516705870628357
0.02218665299937129,0.024276741407811643,0.9540812969207764
0.02260119054466486,0.029801741428673267,0.9517098069190979
0.017920952970162034,0.028579214960336684,0.952287495136261
0.01936599312350154,0.02460777945816517,0.9531695246696472
