train_rl2,test_rl2,test_matrl2
1.0847056019306183,0.9970984101295471,26.51822853088379
0.9034276223182678,0.8019283473491668,3.4453048706054688
0.6908759379386902,0.558266943693161,1.0595207214355469
0.44144550323486326,0.29115130603313444,0.2943461537361145
0.24314578339457513,0.18745969384908676,0.12861515581607819
0.18508611544966697,0.1440897613763809,0.10223258286714554
0.13727491989731788,0.10068206414580345,0.0735321193933487
0.08454285591840743,0.05502871386706829,0.041766658425331116
0.03686715714633465,0.026503461971879007,0.019609341397881508
0.0224302170984447,0.020195222180336713,0.014469004236161709
0.017355985697358845,0.01697582770138979,0.011684664525091648
0.014729403480887414,0.01345445280894637,0.009532091207802296
0.011888262443244457,0.011516633117571473,0.00876547396183014
0.010314428023993969,0.009973908262327313,0.007785866502672434
0.009168387269601225,0.009558943565934896,0.007620092481374741
0.008475429392419756,0.008307381113991142,0.00716438377276063
0.00759558760561049,0.007979303132742643,0.007074608933180571
0.007193486504256726,0.00764760198071599,0.007099802605807781
0.00685165804810822,0.008273151097819209,0.008172341622412205
0.006803975813090802,0.006417338736355305,0.006771570071578026
0.006215310301631689,0.006210115156136453,0.006640350911766291
0.006058684946037829,0.005955397849902511,0.006611577235162258
0.005646395541261882,0.005724513623863459,0.006602397654205561
0.005756652671843767,0.005737551813945174,0.006705799140036106
0.005138357335235924,0.0054157023085281255,0.006530021317303181
0.005097520451527089,0.00498749241232872,0.006506971549242735
0.00495752808637917,0.004840517020784319,0.006517575588077307
0.004588615079410374,0.004713500919751823,0.006454862654209137
0.0045331185683608055,0.004267856362275779,0.006425376981496811
0.0045151666039600965,0.0044397409074008465,0.006553062237799168
0.004114841634873301,0.0040200463030487295,0.006501682568341494
0.0041669770493172106,0.003954948391765356,0.006504163611680269
0.0038106535142287614,0.004059733939357102,0.006512150634080172
0.003809105297550559,0.003635178995318711,0.006464595440775156
0.0033673578966408966,0.003818261856213212,0.006471787113696337
0.00353676242986694,0.003378779406193644,0.006458443123847246
0.0034097108501009643,0.003423553449101746,0.006337802857160568
0.00339564410969615,0.00367645900696516,0.006448976695537567
0.003444008962251246,0.0028753736056387424,0.006412702612578869
0.0032627045176923273,0.00291789531474933,0.006367395166307688
0.002633885587565601,0.002785375772509724,0.006347465328872204
0.002986912524793297,0.0029853421030566095,0.006584014743566513
0.0027844661381095648,0.002840558812022209,0.00652740802615881
0.0030429417546838523,0.00302740172483027,0.006682527717202902
0.0027315633953548966,0.0028490982600487768,0.006760128773748875
0.002737495870096609,0.0027093942160718145,0.006751478184014559
0.0025321811949834227,0.0029591842088848353,0.006812103558331728
0.002852158637251705,0.003223654499743134,0.006882556714117527
0.0028624369110912084,0.00322933045681566,0.006994171533733606
0.0026415828219614923,0.002535160235129297,0.006758537609130144
0.002723244440276176,0.0024810053291730583,0.006686151959002018
0.0023437445051968098,0.0031581666320562364,0.0066924793645739555
0.002559415639843792,0.0025037904037162662,0.006651041563600302
0.002229293284472078,0.002552389388438314,0.0067054894752800465
0.002479505673982203,0.0024071594001725317,0.006811287719756365
0.0022848888114094736,0.002541009010747075,0.006964013446122408
0.002323626303113997,0.002470058226026595,0.006853677798062563
0.0020425201370380818,0.002182372647803277,0.006956249941140413
0.002383402199484408,0.0022987794829532502,0.00708069046959281
0.0022461305523756893,0.0023763301665894686,0.006929743103682995
0.002125477362424135,0.002118336991406977,0.00697723776102066
0.002211938467808068,0.002635866461787373,0.007369854021817446
0.002195523970294744,0.002286499843467027,0.007248812820762396
0.001987784459488466,0.0021073117852210997,0.00736542884260416
0.0020660561206750573,0.0022520639235153795,0.007348106242716312
0.001934629601892084,0.0020718156709335746,0.007298321928828955
0.0020574905653484164,0.0019655394135043025,0.007288917433470488
0.0020915867248550058,0.0019520020694471895,0.007344020530581474
0.0019356195093132556,0.001851642201654613,0.0074869426898658276
0.0018392415973357856,0.001993548416066915,0.007390586193650961
0.0018658525915816427,0.0020180806750431657,0.007509521674364805
0.002060825601220131,0.0020125481532886624,0.007279996294528246
0.002035381270106882,0.0019549113465473058,0.007527336943894625
0.0021695247967727484,0.0022968189092352985,0.0075490884482860565
0.0021125625446438787,0.0022540398058481514,0.007572004105895758
0.0018392346706241369,0.0019197226734831928,0.00751356640830636
0.0016956142289564014,0.0017332445597276092,0.007707397453486919
0.0017060370207764208,0.002141411637421697,0.007748251780867577
0.0018317029904574157,0.002078484371304512,0.0076432740315794945
0.0017181065457407385,0.0017441216506995261,0.008006109856069088
0.0018035678297746926,0.002165070723276585,0.007809041999280453
0.0016313896281644701,0.0016332525992766023,0.007811046205461025
0.0015873277094215154,0.001667369098868221,0.007834157906472683
0.0016590429737698288,0.0016004022560082375,0.007936247624456882
0.0016767347522545605,0.001576446439139545,0.007909704931080341
0.0014864607248455286,0.0014303978125099093,0.007842031307518482
0.0015577427099924535,0.0018207548884674907,0.008193622343242168
0.0017237253475468606,0.0021657351520843805,0.008524838835000992
0.0015026843047235162,0.002011316490825266,0.00810498371720314
0.001903886403888464,0.001400249358266592,0.007970429956912994
0.0016204520245082677,0.001473517168778926,0.008133304305374622
0.0016207886370830239,0.0017182943178340794,0.008035059086978436
0.001587701168609783,0.0013399850460700691,0.008052491582930088
0.0016204100556205959,0.001536444009980187,0.00821744091808796
0.0015453402767889202,0.0014271912747062742,0.008423632010817528
0.0015995101490989328,0.001472241140436381,0.008307752199470997
0.001357027164194733,0.001228165440261364,0.008378231897950172
0.0014760867989389225,0.0012434253003448248,0.00851024966686964
0.00139443340129219,0.001476261648349464,0.008803518489003181
0.0015333930670749397,0.0014654227648861705,0.00866017397493124
0.0014751683373469859,0.0012484116537962108,0.008863409049808979
0.0013770488556474447,0.0016602189978584647,0.008939945138990879
0.001331949463346973,0.0011253226723056287,0.008815326727926731
0.0017346239683683961,0.0018272349494509398,0.008838583715260029
0.0018789110938087106,0.0026104738586582243,0.008367583155632019
0.0018510506709571927,0.0012613435625098645,0.00886811874806881
0.001747790671652183,0.0019349966663867236,0.00901651568710804
0.0018341415142640472,0.001917251548729837,0.0089625995606184
0.0013199809950310737,0.001364535395987332,0.009036721661686897
0.0012777402228675782,0.001970384642481804,0.008895670995116234
0.0016658011532854288,0.0012596476473845542,0.008930390700697899
0.0012335689272731543,0.0019882119726389647,0.009044050239026546
0.0015619939111638813,0.002076471841428429,0.009152167476713657
0.001927976954029873,0.0011116599664092064,0.00903316494077444
0.0011796932038851083,0.0016219642478972674,0.008837040513753891
0.0011460699944291263,0.0011464397015515716,0.009191982448101044
0.0011709504539612681,0.0013812637538649143,0.009089664556086063
0.0011103663826361298,0.0009914082882460206,0.009186307899653912
0.001164044460747391,0.0010944764595478772,0.0091108912602067
0.0015055409085471183,0.0026098311878740787,0.009786450304090977
0.001421136310091242,0.0011714777851011605,0.009088953025639057
0.0016681188449729233,0.0013385136844590306,0.009172840043902397
0.0014436398865655064,0.0011322348786052317,0.00936672929674387
0.0012186735786963254,0.0013986802543513477,0.009246108122169971
0.0013997329003177584,0.0012225439422763884,0.009281696751713753
0.0012558447540504858,0.0010735698800999672,0.009172730147838593
0.0012270749494200572,0.0010827300371602177,0.009329680353403091
0.0013906478346325456,0.0010929171345196663,0.008981222286820412
0.0011889658286236226,0.0008392988878767937,0.009368782863020897
0.001012432301067747,0.0010711058275774121,0.009459328837692738
0.0011470642662607133,0.0008492519438732416,0.009456852450966835
0.0011302552185952664,0.0011379909876268357,0.009491648524999619
0.0011309323040768504,0.0011152084567584097,0.00969492644071579
0.0011252811551094055,0.0011782884248532355,0.009648233652114868
0.0010386700235540047,0.0010912762314546852,0.00954203587025404
0.001195136473979801,0.0010049509233795106,0.00966231431812048
0.0012607401807326823,0.0009519951825495809,0.009555073454976082
0.0011756376613629982,0.0011305705003906042,0.00952606089413166
0.0011662737518781795,0.0014465533196926117,0.009785303846001625
0.0011366638139588758,0.0008548065612558276,0.009836031123995781
0.000902772510307841,0.001025436824420467,0.010258741676807404
0.0012264825362944976,0.0009058924624696374,0.009944821707904339
0.001204796142410487,0.0009367047750856727,0.009907458908855915
0.001068745413213037,0.0007834606512915343,0.009975709952414036
